vid_title,vid_id,category,duration,views,likes,url,description,tags
2-Minute Guided Meditation to Release Stress,vLhOGEnEedk,Meditation,2.27,217908,1584,https://www.youtube.com/watch?v=vLhOGEnEedk,"This is a 2-minute guided meditation, that shows you how to relieve stress. Use this anytime you need to let go of tension and feel more relaxed. EXPAND box for more details.

Head on over to www.rosaliyoga.com for more meditation, yoga and tools to help you feel amazing.

And make sure to subscribe to my YouTube channel so you don’t miss out on weekly yoga and meditation videos!

Download a free 15-minute yoga nidra track here: http://insig.ht/rosalieyoga

YOU CAN ALSO FIND ME HERE:

✔ FACEBOOK: https://www.facebook.com/Rosalieyoga
✔ INSTAGRAM: https://instagram.com/rosiyogi/
✔ INSIGHT TIMER: http://insig.ht/rosalieyoga","['meditation', 'how to meditate', 'release stress', 'rosalie', ""e'silva"", 'rosalieyoga', 'rosiyogitv', 'stress relief', 'relaxation', 'how to release stress', 'how to relieve stress']"
After-work guided meditation for nursing staff,Z3z9f3OIcLg,Meditation,15.98,2232,37,https://www.youtube.com/watch?v=Z3z9f3OIcLg,"Struggling to switch off after a stressful shift? We’ve created a guided meditation especially for nursing staff, to help you let go of work and find much-needed moments of rest during the COVID-19 pandemic.",
Short Guided Meditation,41GqbdgYAmE,Meditation,3.52,155583,520,https://www.youtube.com/watch?v=41GqbdgYAmE,"These videos are from a year ago, since then we have started a podcast with free meditations at: http://meditationforregularpeople.libsyn.com/
This video is a short, simple, guided meditation with a body scan. This is good for anger management, mood control, and relaxation. Meditation For Real People videos are designed for people new to or uncomfortable with meditation. For personalized meditations check out: meditationforregularpeople.com","['guided meditation', 'bodyscan', 'meditate', 'easy meditation', 'meditationforrealpeople', 'Simple']"
A Meditation For After a Workout,ulQWJlNzYKc,Meditation,3.98,62216,844,https://www.youtube.com/watch?v=ulQWJlNzYKc,"While working out, the breath is essential for endurance and strength. This post-workout meditation will help you appreciate your hard work, and enable you to cool down with attention to the breath. Scan the body to notice any areas of tension, and with your mind, let go of anything that’s not serving you.

For a pre-workout meditation: http://www.sonima.com/videos/workout-meditation/

Stay connected with SONIMA: 
Instagram: https://www.instagram.com/livesonima/
Facebook: https://www.facebook.com/livesonima
Twitter: https://twitter.com/livesonima
Pinterest: https://www.pinterest.com/livesonima/","['meditation', 'meditations', 'guided meditation', 'guided meditations', 'how to meditate', 'post-workout', 'relax', 'calm', 'relaxing', 'calming', 'soothing', 'relaxing meditation', 'calming meditation', 'soothing meditation', 'meditations with visuals', 'meditations with sound', 'meditation with visuals', 'meditation with sound', 'breathing exercise']"
Short Mindfulness Meditation--Reduce Stress and Anxiety in 6 Minutes,ml_rbk_qDEQ,Meditation,6.58,77730,1315,https://www.youtube.com/watch?v=ml_rbk_qDEQ,"Take 6 minutes to reset, reduce stress and anxiety, and connect with yourself in the present moment with this short, basic mindfulness meditation.  

The Buddha once said: “Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.”  This represents the idea of mindfulness.  When we practice being mindful, we bring our attention to the present moment, and this is the only moment we can ever be sure of.  

Today we will experience the practice of mindfulness in meditation so that you might more easily take this state into all that you do.

Headphones recommended for optimal experience. 
Do not listen while driving.

Meditation written and read by Sara Raymond
Music Credit:   Heart Meditation by Chris Collins    
Photo Credit:  Noah Silliman from Upsplash.com  

💜I invite you to make yourself comfortable . . . here at The Mindful Movement, we are an oasis where you can come to tap into your inner peace, positive mindset, and the ability for self-healing.

💜Get to know the Mindful Movement: https://youtu.be/F-W3SFUUq4o

💜 If you are new here, consider some of these videos to see what we offer: https://www.youtube.com/playlist?list=PLCQACBUblTbXhNnCkDyPJR-ARPncziUPy

🧘 Looking for stress and anxiety relief, check out these practices: https://www.youtube.com/playlist?list=PLCQACBUblTbXq4nguneZl7GcxsdhveawY

💜 Looking for relief from chronic pain, check out these healing practices: https://www.youtube.com/playlist?list=PLCQACBUblTbVFNy1VGe6V-ECJR_sTuyHh

😍 Are you living the life of your dreams? Are you happy with your life and the direction you are going?

If you would like to:

~Design your dream life and clarify your values

~Begin to develop positive habits and live intentionally

~Connect with your authentic self and let go of resistance

💜Check out our free Guided Visualization to Design your Dream Life.  Click here to access the visualization and get the journal exercise to go with it: http://themindfulmovement.com/get-free-guided-visualization/

🙏 Let us know what you think and if you have any requests for more meditation or movement videos.  Thank you for watching.  Don't forget to subscribe and share.  Your support helps us make more videos. 

🙏 The Mindful Movement is happy to provide these meditations, podcasts, and videos free of charge. We don't ask for anything in return but if you wish to make a donation, please know that whatever you offer will be received with much gratitude. http://themindfulmovement.com/donations/

💜Connect with The Mindful Movement community of like-minded people on Facebook.  https://www.facebook.com/themindfulmovementpodcast/

And on Instagram https://www.instagram.com/themindfulmovementpodcast/  
💜","['the mindful movement', 'mindfulness meditation', 'guided meditation', 'guided relaxation', 'meditation for anxiety', 'meditation for stress relief', 'stress relief', 'mindfulness', 'sara raymond', '5 minute mindfulness meditation', 'reduce stress', 'meditation for stress', 'guided meditation for positive energy', 'anxiety guided meditation', 'guided meditation anxiety', 'guided meditation healing', 'guided meditation inner peace', 'inner peace meditation', 'let go of anxiety', 'meditation', 'meditation for depression']"
Relaxing 15 Minute Guided Meditation for Balancing  / Mindful Movement,G6oLzlxHd3E,Meditation,15.03,379436,5702,https://www.youtube.com/watch?v=G6oLzlxHd3E,"Today's 15-minute guided meditation will relax you and balance your energy.  This practice is a great way to start your day.  It can also be used to relieve stress or negative energy.  You will be guided to notice your present moment experience and move energy throughout your body to refill where you are depleted and release where you have excess.  This is grounding and calming.  

We hope you enjoy!
Do not listen while driving.

Meditation was written and read by Sara Raymond
Photo Credit: Willian Justen de Vasconcellos from Unsplash.com
Music Credit:  Heart Meditation by Chris Collins, indiemusicbox.com  and Eternal Hope by Kevin MacLeod

💜I invite you to make yourself comfortable . . . here at The Mindful Movement, we are an oasis where you can come to tap into your inner peace, positive mindset, and the ability for self-healing.

💜Get to know the Mindful Movement: https://youtu.be/F-W3SFUUq4o

💜 If you are new here, consider some of these videos to see what we offer: https://www.youtube.com/playlist?list=PLCQACBUblTbXhNnCkDyPJR-ARPncziUPy

🧘 Looking for stress and anxiety relief, check out these practices: https://www.youtube.com/playlist?list=PLCQACBUblTbXq4nguneZl7GcxsdhveawY

💜 Looking for relief from chronic pain, check out these healing practices: https://www.youtube.com/playlist?list=PLCQACBUblTbVFNy1VGe6V-ECJR_sTuyHh

😍 Are you living the life of your dreams? Are you happy with your life and the direction you are going?

If you would like to:

~Design your dream life and clarify your values

~Begin to develop positive habits and live intentionally

~Connect with your authentic self and let go of resistance

💜Check out our free Guided Visualization to Design your Dream Life.  Click here to access the visualization and get the journal exercise to go with it: http://themindfulmovement.com/get-free-guided-visualization/

🙏 Let us know what you think and if you have any requests for more meditation or movement videos.  Thank you for watching.  Don't forget to subscribe and share.  Your support helps us make more videos. 

🙏 The Mindful Movement is happy to provide these meditations, podcasts, and videos free of charge. We don't ask for anything in return but if you wish to make a donation, please know that whatever you offer will be received with much gratitude. http://themindfulmovement.com/donations/

💜Connect with The Mindful Movement community of like-minded people on Facebook.  https://www.facebook.com/themindfulmovementpodcast/

And on Instagram https://www.instagram.com/themindfulmovementpodcast/  
💜","['15 minute guided meditation for balancing energy', 'guided relaxation', 'meditation for anxiety', 'body scan', 'meditation for stress relief', '15 minute meditation', 'mindfulness meditation', 'guided meditation', 'mindfulness', 'stress relief', 'healing meditation', 'balancing energy meditation', 'grounding', 'morning meditation', 'morning ritual', 'evening meditation', 'miracle morning', 'health', 'the mindful movement', 'sara raymond', 'balancing energy in the body', 'guided visualization', 'mindful movement']"
GUIDED MEDITATION - Deep Relaxation,X7iBnp8T6nY,Meditation,12.12,1920460,9620,https://www.youtube.com/watch?v=X7iBnp8T6nY,"This classic Guided Meditation will lull you into Deep Relaxation. You may use this whenever you have time, day or night. Make yourself comfortable and relax to this amazing meditation by The Honest Guy’s. 

........................................................................ 
If you enjoy our work and would like to support us, please purchase one of our high-quality fantasy or guided meditation albums here: 
https://www.thehonestguys.co.uk/cdshop

Plus many of our tracks are available on iTunes and Amazon: 
iTunes: https://itunes.apple.com/gb/artist/the-honest-guys/id797486993
Amazon: https://www.amazon.co.uk/The-Honest-Guys/e/B00KDBGGQ8

Alternatively, you can donate here: https://www.paypal.com/donate/?token=jgJYkOWhqXqD7aWjicAiesNKgdh_1bRrLShQiyFm-zlgL2fzAwSZfLEgKULw6S-05OHrRm&country.x=GB&locale.x=GB  We very much appreciate any and all support.

Please visit our excellent website for more ways to help us to help you:
https://www.thehonestguys.co.uk/sponsorship/
.........................................................................

Please subscribe to our channel (It's Free). NEW VIDEOS every week!
https://www.youtube.com/channel/UC4jWo5kiyOCt4PnvF4jbaLg?sub_confirmation=1


THE HONEST GUYS
We write and create high quality Guided Meditations videos that we strive to make freely viewable on YouTube. We have been creating these meditations since 2009. 
The meditations were begun with one purpose: simply to try and help people. Every meditation is produced with genuine care and love for those people who use them because we too have needed the kind of help our meditations are trying to offer others.
Our ethos is to be as all-inclusive and as neutral as possible. We have no religious or other affiliations and try to keep most of our meditations suitable for everyone. We always welcome comments, feedback & suggestions and actively engage with our subscribers via our Facebook page.

.................................................

Social media - Interact with us here:

Facebook: Our main THG community focused page. Interact on a daily basis.
http://www.facebook.com/THGMEDITATIONS

Twitter: http://twitter.com/TheHonestGuys

Instagram: http://instagram.com/thehonestguys

Website: Official website of 'The Honest Guys' http://www.thehonestguys.co.uk

Streaming on Spotify - https://open.spotify.com/artist/6n47s4smWR5T6mZnvHWv7V

..................................................
Check out some of the other videos on this YouTube channel (over 500+ and counting!)
https://www.youtube.com/user/TheHonestGuys
..................................................

Music:
Falling Leaves
War Memorial Obelisk
Composer, all tracks: Alexander Khaskin (SOCAN)
Publisher, Lynne Publishing (PRS)
​","['guided meditation', 'guided', 'meditation', 'relaxation', 'guided relaxation', 'law', 'of', 'attraction', 'deep relaxation']"
Short Guided Meditation: The Lake of Stars,V6it1lZ7I_M,Meditation,7.27,30994,897,https://www.youtube.com/watch?v=V6it1lZ7I_M,"Gateways to serenity - Complete collection CD available here: https://www.thehonestguys.co.uk/cdshop/gateways-to-serenity. The Lake of Stars - Stars are born in this mystical lake. Sit beside it and absorb the mysteries and deep serenity of the Universe.  This short meditation will leave you serenely relaxed. 

This track is from our ""Gateways to Serenity"" album; a unique collection of 13 short, fantasy guided meditations, designed to quickly calm your mind and bring you into a deep state of relaxation within the shortest possible time. 

More details here: https://www.thehonestguys.co.uk/gateways-to-serenity
........................................................................ 

If you enjoy our work and would like to support us, please purchase one of our high-quality fantasy or guided meditation albums here: 
https://www.thehonestguys.co.uk/cdshop

Plus many of our tracks are available here: 
CDBaby: https://store.cdbaby.com/Artist/TheHonestGuys
iTunes: http://ow.ly/ApR4V

Alternatively, you can donate here: https://goo.gl/OoIjTI we very much appreciate any and all support.
Please visit our excellent website for more ways to help us to help you:
https://www.thehonestguys.co.uk/sponsorship/

.........................................................................

Please subscribe to our channel (It's Free). NEW VIDEOS every week!
https://www.youtube.com/channel/UC4jWo5kiyOCt4PnvF4jbaLg?sub_confirmation=1

THE HONEST GUYS
We write and create high quality Guided Meditations videos that we strive to make freely viewable on YouTube. We have been creating these meditations since 2009. 
The meditations were begun with one purpose: simply to try and help people. Every meditation is produced with genuine care and love for those people who use them, because we too have needed the kind of help our meditations are trying to offer others.
Our ethos is to be as all-inclusive and as neutral as possible. We have no religious or other affiliations and try to keep most of our meditations suitable for everyone. We always welcome comments, feedback & suggestions and actively engage with our subscribers via our Facebook page.

.................................................

Social media - Interact with us here:

Facebook: Our main THG community focused page. Interact on a daily basis.
http://www.facebook.com/THGMEDITATIONS

Twitter: http://twitter.com/TheHonestGuys
Instagram: http://instagram.com/thehonestguys
Website: Official website of 'The Honest Guys' http://www.thehonestguys.co.uk

Streaming on Spotify - http://goo.gl/vlkA5u

..................................................

Check out some of the other videos on this YouTube channel (over 500+ and counting!)
https://www.youtube.com/user/TheHonestGuys

..................................................","['Guided meditation', 'Relaxation video', 'short meditation', 'quick meditation', 'calming meditation', 'exam stress', 'time-out', 'gateways to serenity album', 'relaxing sounds', 'zen', 'relax quickly', 'fast relax', 'short guided meditation', 'too busy to meditate']"
Body Scan Meditation (Tame Anxiety),QS2yDmWk0vs,Meditation,8.65,389578,3348,https://www.youtube.com/watch?v=QS2yDmWk0vs,"Feel more settled and calm by bringing awareness to each part of your body, noticing your experience with a sense of curiosity and openness. A Body Scan mindfulness meditation created by Stop, Breathe & Think. 

Access more meditations on Youtube ➜ https://goo.gl/AbqCp8

Try our free app now ➜ https://goo.gl/RVeYTq

Come say hi :) 
Twitter ➜  https://twitter.com/SBTbreathe
Instagram ➜ https://www.instagram.com/sbtbreathe/
Facebook ➜ https://www.facebook.com/stopbreathethink","['body scan', 'meditation', 'meditate', 'mediate', 'mindfulness', 'mindful', 'stop breathe think', 'mindful meditation', 'body scan meditation', 'body meditation', 'Michael Sealey']"
GUIDED MEDITATION: Self-Esteem,5I_gj-eMefU,Meditation,10.23,479863,5218,https://www.youtube.com/watch?v=5I_gj-eMefU,"Let us guide you through a meditation to improve your self esteem. You are far more wonderful than you give yourself credit for.  Allow this high quality guided meditation to show you what an amazing and unique person you truly are.

................................................

If you enjoyed this video and would like to experience more please Subscribe to our channel (It's Free). NEW VIDEOS every Tuesday.
►Subscribe: http://www.youtube.com/thehonestguys?sub_confirmation=1

We write and create high quality Guided Meditations videos that are freely viewable on YouTube. We have been creating these meditations since 2009.

The meditations were begun with one purpose: simply to try and help people.  Every meditation is produced with genuine care and love for those people who use them, because we too, have needed the kind of help our meditations are trying to offer others.

Our ethos is to be as all-inclusive and as neutral as possible. We have no religious or other affiliations and try to keep most of our meditations suitable for everyone.  We always welcome comments, feedback & suggestions and actively engage with our subscribers via our Facebook page.
.................................................

Download Audio MP3 version of this meditation here: http://www.cdbaby.com/cd/thehonestguys22
.................................................

Digital Downloads: A few places where you can purchase THG meditations.

CDBaby: http://ow.ly/ApQYy
iTunes: http://ow.ly/ApR4V
Amazon: http://tiny.cc/wc5qkx
Google: http://ow.ly/ApRsq
.................................................

Social media - Interact with us here :

Facebook : Our main THG community focused page. Interact on a daily basis.
http://www.facebook.com/THGMEDITATIONS

Twitter  : Reference place to keep up to date with THG.
http://twitter.com/TheHonestGuys

Instagram: Behind the scenes photos of the THG team.
http://instagram.com/thehonestguys

Google+ : Our Google+ profile page
https://plus.google.com/+TheHonestGuys

Website  : Official website of 'The Honest Guys'
http://www.thehonestguys.co.uk
..................................................
Check out some of the other videos on this channel (over 240+ and counting!)
https://www.youtube.com/user/TheHonestGuys/videos

..................................................

Check out the complete THG playlists here :
https://www.youtube.com/user/TheHonestGuys/playlists

Samples of some of our playlists :

GUIDED MEDITATIONS
Feeling tired or stressed? Sit back, relax and let the gentle guiding voice take you into a profound and deep state of relaxation.
https://www.youtube.com/playlist?list=PL9A333FE227FF8599

EPIC POWER-MEDITATIONS
Epic power meditations are a new form of meditation/visualizations using the amazing skills of some outstanding composers and musicians. 
https://www.youtube.com/playlist?list=PLuaZRqnBYUg7r5qYAu9i1BY8Pa7DOQaHJ

MIDDLE EARTH MEDITATIONS
Escape the hustle and bustle of everyday life with these guided retreats into Middle Earth. Each story averages around 18 minutes and is designed as a powerful and effective respite for the mind, from the stresses and strains of daily life. Each story is unique, with narration, music and ambient sound effects brought vividly to life within your own mind. 
https://www.youtube.com/playlist?list=PLuaZRqnBYUg5tCwrkcJd0wcbvkoaH8k6_

RELAXATION MUSIC & MEDITATION TOOLS
These videos are designed to be played in the background, to help with study, sleep and relaxation.
https://www.youtube.com/playlist?list=PLuaZRqnBYUg6Ls_phXXf9SuAu0ZE3bDzV
..................................................

Music credits:
Track title: Winter Dance
Artist: Ferenc Hegedus
Composer: Ferenc Hegedus (PRS)
Publisher: Lynne Publishing (PRS - CAE#: 541626758)","['Guided Meditation', 'self esteem', 'depression', 'beat depression', 'cure', 'depression cure', 'pain relief', 'healing', 'love', 'energy', 'relaxation', 'relaxing music', 'relaxation music', 'meditation music', 'zen', 'sleep music', 'relaxing', 'relax music meditation', 'relaxation meditation', 'relaxing sleep music', 'soothing music', 'relax music', 'zen music', 'meditation music relax mind body', 'calm', 'meditation', 'sleep', 'insomnia', 'ASMR', 'calming', 'soothing', 'mind', 'body', 'sprirt', 'guided', 'music', 'background', 'wallpaper', 'yoga', 'pilates']"
Guided Meditation for Positive Mindset &amp; Motivation / Positive Affirmations / Mindful Movement,wy_HD7t42ik,Meditation,10.4,485509,9467,https://www.youtube.com/watch?v=wy_HD7t42ik,"Join Sara Raymond for a 10 minute guided meditation with motivating, positive affirmations.  Develop a positive mindset and build motivation and confidence for your day.  This is a great way to start your day.  This meditation will help you make stay motivated and confident to intentionally live the life you desire in a positive way. 

Affirmations are most effective when practiced daily.  

Do not listen while driving.   

Written and read by Sara Raymond
Photo Credit: Jason Blackeye Unsplash.com  
Music: Acoustic Meditation 2 by Audionautix and  Deliberate Thought by Kevin MacLeod 

If you are interested in one on one coaching and personalized meditation, learn more here:
https://www.themindfulmovementcourses.com/90-minute-session

Stay tuned for more to come.  Let us know if there is a topic you would like to hear about.  

💜I invite you to make yourself comfortable . . . here at The Mindful Movement, we are an oasis where you can come to tap into your inner peace, positive mindset, and the ability for self-healing.  

Are you looking for mindfulness practices or intentional living how to?  You have come to the right place!  We offer guided mindfulness meditation, visualizations, and hypnosis as well as Yoga, Pilates and a variety of mindful movement practices to help you live mindfully, move well and feel great!

💜 To make sure you don't miss our new meditations, click here to subscribe: https://www.youtube.com/channel/UCu_mPlZbomAgNzfAUElRL7w?sub_confirmation=1

💜 If you are new here, consider some of these videos to see what we offer: https://www.youtube.com/playlist?list=PLCQACBUblTbXhNnCkDyPJR-ARPncziUPy

🧘 Looking for stress and anxiety relief, check out these practices: https://www.youtube.com/playlist?list=PLCQACBUblTbXq4nguneZl7GcxsdhveawY 

💜 Looking for relief from chronic pain, check out these healing practices: https://www.youtube.com/playlist?list=PLCQACBUblTbVFNy1VGe6V-ECJR_sTuyHh 

💜 Join Sara from The Mindful Movement for this FREE 4-Day Meditation Journey!  Start, deepen, or reignite your meditation practice with these four guided meditations. #theMeditationJourney

💜Start here: https://www.themindfulmovementcourses.com/

🙏 Let us know what you think and if you have any requests for more meditation or movement videos.  Thank you for watching.  Don't forget to subscribe and share.  Your support helps us make more videos.  

🙏 The Mindful Movement is happy to provide these meditations, podcasts, and videos free of charge. We don't ask for anything in return but if you wish to make a donation, please know that whatever you offer will be received with much gratitude. http://themindfulmovement.com/donations/ 

💜Connect with The Mindful Movement community of like-minded people on Facebook.  https://www.facebook.com/themindfulmovementpodcast/ 
And on Instagram https://www.instagram.com/themindfulmovementpodcast/","['The Mindful Movement', 'Meditation', 'affirmations', 'motivation', 'stress reduction', 'morning meditation', 'health meditation', '10 minute meditation', 'mindfulness meditation', 'mindful', 'Sara Raymond', 'breathing', 'letting go of negativity', 'intentional living', 'self-awareness', 'mindfulness', 'mindful movement', 'spiritual living', 'conscious living', 'living fulfilled', 'les Raymond', 'Mindset', 'confidence', 'Positive perspective', 'guided meditation', 'positive affirmations', 'positive thinking', 'Self awareness']"
How not to take things personally? | Frederik Imbo | TEDxMechelen,LnJwH_PZXnM,Educational,17.62,1819649,64708,https://www.youtube.com/watch?v=LnJwH_PZXnM,"Frederik Imbo studied theatre at the Royal Conservatory of Ghent and has acted in lots of television series. He founded Imboorling and now has over 15 years' experience in stimulating and supporting people. With the aim of improving their communication skills Frederik gives presentations, workshops, training courses and personal coaching sessions to anyone prepared to make their two ears available. 

This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx","['TEDxTalks', 'English', 'Life', 'Communication', 'Speech', 'Violence']"
The Magic of Not Giving a F*** | Sarah Knight | TEDxCoconutGrove,GwRzjFQa_Og,Educational,12.62,8011394,182541,https://www.youtube.com/watch?v=GwRzjFQa_Og,"Warning: Strong Language

The bestselling author of The Life-Changing Magic of Not Giving a F*ck and Get Your Sh*t Together, Sarah Knight, outlines her ""NotSorry Method"" to stop spending time you don't have doing things you don't want to do in her
humorous talk.

After fifteen years working in New York City's top publishing houses,Sarah Knight struck out on her own. Since then, her essay ""I Quit My JobToday (And So Can You!)""- went viral, and her book, ""The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do"", became a bestseller. The escape from corporate life and transformation into an ""accidental anti-guru"" continued when she and her husband moved to Las Terrenas, Dominican Republic. Sarah's new book explains how to ""Get Your Shit Together: How to Stop Worrying About What You Should Do So You Can Finish What You Need to Do and Start Doing What You Want to Do."" Sarah graduated cum laude with a degree in English and American Literature from
Harvard University.

This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx","['TEDxTalks', 'English', 'United States', 'Life', 'Behavior', 'Book', 'Career', 'Change', 'Choice', 'Comedy', 'Communication', 'Control', 'Decision making', 'Freedom', 'Goal-setting', 'Happiness', 'Humor', 'Magic', 'Mindfulness', 'Motivation', 'Personal growth', 'Self improvement', 'Self-help', 'Social Interaction']"
"After watching this, your brain will not be the same | Lara Boyd | TEDxVancouver",LNHBMFCzznE,Educational,14.42,28490467,286334,https://www.youtube.com/watch?v=LNHBMFCzznE,"In a classic research-based TEDx Talk, Dr. Lara Boyd describes how neuroplasticity gives you the power to shape the brain you want. Recorded at TEDxVancouver at Rogers Arena on November 14, 2015.

YouTube Tags: brain science, brain, stroke, neuroplasticity, science, motor learning, identity, TED, TEDxVancouver, TEDxVancouver 2015, Vancouver, TEDx, Rogers Arena, Vancouver speakers, Vancouver conference, ideas worth spreading, great idea,

Our knowledge of the brain is evolving at a breathtaking pace, and Dr. Lara Boyd is positioned at the cutting edge of these discoveries. In 2006, she was recruited by the University of British Columbia to become the Canada Research Chair in Neurobiology and Motor Learning. Since that time she has established the Brain Behaviour Lab, recruited and trained over 40 graduate students, published more than 80 papers and been awarded over $5 million in funding. 

Dr. Boyd’s efforts are leading to the development of novel, and more effective, therapeutics for individuals with brain damage, but they are also shedding light on broader applications. By learning new concepts, taking advantage of opportunities, and participating in new activities, you are physically changing who you are, and opening up a world of endless possibility. 

This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at http://ted.com/tedx","['TEDxTalks', 'English', 'Canada', 'Science (hard)', 'Brain', 'Cognitive science', 'Health', 'Learning', 'Memory', 'Recovery', 'Research']"
"How to win an argument (at the US Supreme Court, or anywhere) | Neal Katyal",VmLMMNhxZMU,Educational,16.22,50689,2734,https://www.youtube.com/watch?v=VmLMMNhxZMU,"Visit http://TED.com to get our entire library of TED Talks, transcripts, translations, personalized talk recommendations and more.

The secret to winning an argument isn't grand rhetoric or elegant style, says US Supreme Court litigator Neal Katyal -- it takes more than that. With stories of some of the most impactful cases he's argued before the Court, Katyal shows why the key to crafting a persuasive and successful argument lies in human connection, empathy and faith in the power of your ideas. ""The question is not how to win every argument,"" he says. ""It's how to get back up when you do lose.""

The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know. 

Follow TED on Twitter: http://twitter.com/TEDTalks
Like TED on Facebook: http://facebook.com/TED
Subscribe to our channel: http://youtube.com/TED

TED's videos may be used for non-commercial purposes under a Creative Commons License, Attribution–Non Commercial–No Derivatives (or the CC BY – NC – ND 4.0 International) and in accordance with our TED Talks Usage Policy (https://www.ted.com/about/our-organization/our-policies-terms/ted-talks-usage-policy). For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request at https://media-requests.ted.com","['TEDTalk', 'TEDTalks', 'TED Talk', 'TED Talks', 'Justice System', 'Criminal Justice', 'Communication', 'Speech', 'Law', 'Language', 'History', 'United States', 'Empathy']"
Inside the mind of a master procrastinator | Tim Urban,arj7oStGLkU,Educational,14.07,31012789,1101557,https://www.youtube.com/watch?v=arj7oStGLkU,"Visit http://TED.com to get our entire library of TED Talks, transcripts, translations, personalized talk recommendations and more.

Tim Urban knows that procrastination doesn't make sense, but he's never been able to shake his habit of waiting until the last minute to get things done. In this hilarious and insightful talk, Urban takes us on a journey through YouTube binges, Wikipedia rabbit holes and bouts of staring out the window -- and encourages us to think harder about what we're really procrastinating on, before we run out of time.

For more from Tim Urban, visit Wait But Why: http://www.waitbutwhy.com/

The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know. For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), submit a Media Request here: http://media-requests.TED.com

Follow TED on Twitter: http://twitter.com/TEDTalks
Like TED on Facebook: http://facebook.com/TED

Subscribe to our channel: http://youtube.com/TED","['TED Talk', 'TED Talks', 'Tim Urban', 'procrastination', 'work', 'writing', 'productivity']"
How to Get Your Brain to Focus | Chris Bailey | TEDxManchester,Hu4Yvq-g7_Y,Educational,15.95,5559174,125982,https://www.youtube.com/watch?v=Hu4Yvq-g7_Y,"The latest research is clear: the state of our attention determines the state of our lives. So how do we harness our attention to focus deeper, get distracted less, and even become more creative? Chris Bailey, author of the recent book Hyperfocus, talks about how our ability to focus is the key to productivity, creativity, and living a meaningful life.

Follow Chris on @chris_bailey Chris Bailey was recently described by TED as possibly “the most productive man you’d ever hope to meet”. He is the international bestselling author of Hyperfocus and The Productivity Project, which have been published in sixteen languages. Chris works with organisations around the globe on how they can become more productive without hating the process.

To date, Chris has written hundreds of articles on the subject of productivity, and has garnered coverage in media as diverse as The New York Times, The Wall Street Journal, New York magazine, The Huffington Post, Harvard Business Review, TED, Fortune, Fast Company, and Lifehacker. This talk was given at a TEDx event using the TED conference format but independently organized by a local community. Learn more at https://www.ted.com/tedx","['TEDxTalks', 'English', 'Business', 'Creativity', 'Goal-setting', 'Life Hack', 'Personal growth', 'Productivity', 'Work']"
&quot;Everything happens for a reason&quot; -- and other lies I&#39;ve loved | Kate Bowler,DTcJmIbn5nw,Educational,14.83,2660012,66123,https://www.youtube.com/watch?v=DTcJmIbn5nw,"In life's toughest moments, how do you go on living? Kate Bowler has been exploring this question ever since she was diagnosed with stage IV cancer at age 35. In a profound, heartbreaking and unexpectedly funny talk, she offers some answers -- challenging the idea that ""everything happens for a reason"" and sharing hard-won wisdom about how to make sense of the world after your life is suddenly, completely changed. ""I believe that in the darkness, even there, there will be beauty and there will be love,"" she says.

Get TED Talks recommended just for you! Learn more at https://www.ted.com/signup.

The TED Talks channel features the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes (or less). Look for talks on Technology, Entertainment and Design -- plus science, business, global issues, the arts and more. You're welcome to link to or embed these videos, forward them to others and share these ideas with people you know. For more information on using TED for commercial purposes (e.g. employee learning, in a film or online course), please submit a Media Request here: https://media-requests.ted.com/

Follow TED on Twitter: http://www.twitter.com/TEDTalks
Like TED on Facebook: https://www.facebook.com/TED

Subscribe to our channel: https://www.youtube.com/TED","['TEDTalk', 'TEDTalks', 'death', 'cancer', 'love', 'relationships', 'communication', 'personal growth', 'humanity', 'beauty', 'family', 'life', 'TEDMED']"
